,CHOOSE_DX,dxONAngle,dON1,cIDON1,dON_patch_1,nTON,dON,dxOFFAngle,dOFF1,cIDOFF1,dOFF_patch_1,nTOFF,dOFF,SUCCESS,nExp,dual_point_id,subpoint_time_seconds,total_execution_time,logp,dOFF/dON,Vote dOFF>dON
0,along_decision_boundary,71.13242821284118,0.14769569034159397,[0 1],0.14769569034159397,1,0.14769569034159397,67.8607602128642,0.06393447105393524,[0 1],0.06393447105393524,1,0.06393447105393524,False,1,1,1.9810271263122559,2.3000450134277344,0.0,0.4328797333630124,False
1,along_decision_boundary,80.129241581889,0.05099313596665289,[3 6],0.05099313596665289,1,0.05099313596665289,80.05315863545071,0.22367897010338894,[3 6],0.22367897010338894,1,0.22367897010338894,True,2,3,0.9694488048553467,3.3125178813934326,-0.5,4.386452526662891,True
2,along_decision_boundary,60.19824724990805,0.03570232985213157,[7 9],0.03570232985213157,1,0.03570232985213157,54.38316509243327,0.28654812783134953,[7 9],0.28654812783134953,1,0.28654812783134953,True,3,4,0.8539228439331055,4.17151141166687,-0.0,8.026034407786456,True
3,along_decision_boundary,89.57847901277293,0.02397244429454772,[3 6],0.02397244429454772,1,0.02397244429454772,87.09571034855443,0.42673561809883176,[3 6],0.42673561809883176,1,0.42673561809883176,True,4,7,1.1942064762115479,6.671437740325928,-0.16666666666666669,17.801089152844057,True
4,along_decision_boundary,86.3298542362562,0.08007912290481269,[0 8],0.08007912290481269,1,0.08007912290481269,64.57692804747307,4.8193293439561266e-06,[1 8],4.8193293439561266e-06,1,4.8193293439561266e-06,False,5,8,1.0096144676208496,7.69005274772644,-0.5,6.018209452274719e-05,False
5,along_decision_boundary,84.3289716456697,0.03778258815287197,[3 7],0.03778258815287197,1,0.03778258815287197,80.87569424636531,0.19625291696773545,[3 7],0.19625291696773545,1,0.19625291696773545,True,6,9,1.4384965896606445,9.133507251739502,-0.09999999999999995,5.194268750824516,True
6,along_decision_boundary,86.16648652443426,0.046414180286728925,[3 7],0.046414180286728925,1,0.046414180286728925,89.10088789138655,0.08576288853963222,[3 7],0.08576288853963222,1,0.08576288853963222,True,7,10,0.9962716102600098,10.137773990631104,-0.33333333333333337,1.8477734177318685,True
7,along_decision_boundary,65.02998998430371,0.05577657001921501,[8 9],0.05577657001921501,1,0.05577657001921501,62.176242427885924,0.1823366245834714,[8 9],0.1823366245834714,1,0.1823366245834714,True,8,12,0.9549882411956787,13.503890752792358,-0.642857142857143,3.2690540942309023,True
8,along_decision_boundary,55.047263459493806,0.1949819867743543,[2 4],0.1949819867743543,1,0.1949819867743543,56.61067539469273,0.01837327153594255,[2 4],0.01837327153594255,1,0.01837327153594255,False,9,13,1.7848079204559326,15.293712854385376,-1.0,0.0942306099137521,False
9,along_decision_boundary,67.1833437627292,0.09706002904501738,[5 7],0.09706002904501738,1,0.09706002904501738,65.39784470186261,0.08314807062575433,[5 7],0.08314807062575433,1,0.08314807062575433,False,10,14,1.2397758960723877,16.5385000705719,-0.5000000000000001,0.8566664511009928,False
10,along_decision_boundary,62.94640836684411,0.014926418620027885,[6 9],0.014926418620027885,1,0.014926418620027885,68.94767244498922,0.018143260348598148,[6 9],0.018143260348598148,1,0.018143260348598148,True,11,16,0.8995516300201416,17.470409154891968,-0.1999999999999999,1.2155132996373281,True
11,along_decision_boundary,58.0626684713324,0.004150379565578894,[2 4],0.004150379565578894,1,0.004150379565578894,59.580944969936624,0.014753941189417115,[2 4],0.014753941189417115,1,0.014753941189417115,True,12,17,0.7807221412658691,18.256131649017334,-0.409090909090909,3.5548414202350767,True
12,along_decision_boundary,69.38061711704871,0.02075318625439696,[8 9],0.02075318625439696,1,0.02075318625439696,70.51714519469868,0.008941098810005021,[8 9],0.008941098810005021,1,0.008941098810005021,False,13,18,0.8045530319213867,19.067651510238647,-0.6666666666666667,0.43083017231200715,False
13,along_decision_boundary,89.13505094338467,0.13422749524482178,[3 5],0.13422749524482178,1,0.13422749524482178,89.03222328650388,0.06380999720396192,[3 5],0.06380999720396192,1,0.06380999720396192,False,14,19,0.9761924743652344,20.04984402656555,-0.34615384615384603,0.47538693236863916,False
14,along_decision_boundary,60.646225367859216,0.0019592090176838504,[2 3],0.0019592090176838504,1,0.0019592090176838504,66.66896713354538,0.057979001306317834,[2 3],0.057979001306317834,1,0.057979001306317834,True,15,20,1.2306194305419922,21.287456274032593,-0.14285714285714293,29.59306576429492,True
15,along_decision_boundary,81.97673602368315,0.09646444220691427,[0 1],0.09646444220691427,1,0.09646444220691427,83.62697766544962,0.37041925776924034,[0 1],0.37041925776924034,1,0.37041925776924034,True,16,21,1.733344316482544,23.02879309654236,-0.2999999999999998,3.839956457475787,True
16,along_decision_boundary,84.31401474851533,0.18776983435420236,[2 7],0.18776983435420236,1,0.18776983435420236,84.34045657315723,0.05734019290157174,[2 7],0.05734019290157174,1,0.05734019290157174,False,17,23,1.460960865020752,24.514334678649902,-0.5,0.3053748920788162,False
