,CHOOSE_DX,dxONAngle,dON1,cIDON1,dON_patch_1,nTON,dON,dxOFFAngle,dOFF1,cIDOFF1,dOFF_patch_1,nTOFF,dOFF,SUCCESS,nExp,dual_point_id,subpoint_time_seconds,total_execution_time,logp,dOFF/dON,Vote dOFF>dON
0,along_decision_boundary,84.32174756798312,0.2204360981365632,[3 5],0.2204360981365632,1,0.2204360981365632,84.62593269960766,0.1355184494431723,[3 5],0.1355184494431723,1,0.1355184494431723,False,1,1,1.6156151294708252,1.9610750675201416,0.0,0.614774306879705,False
1,along_decision_boundary,66.91780774177525,0.05491151551306536,[5 9],0.05491151551306536,1,0.05491151551306536,65.8120394830496,0.044250798685360145,[5 9],0.044250798685360145,1,0.044250798685360145,False,2,2,1.092402696609497,3.058478593826294,-0.5,0.8058564450808381,False
2,along_decision_boundary,89.37957220626987,0.07561680257840009,[3 7],0.07561680257840009,1,0.07561680257840009,85.85430152116547,0.11661415880206455,[3 7],0.11661415880206455,1,0.11661415880206455,True,3,4,1.4671120643615723,4.54917573928833,-1.0,1.5421725704569178,True
3,along_decision_boundary,64.20427480690181,0.0011495759144125907,[3 5],0.0011495759144125907,1,0.0011495759144125907,70.8714393538821,0.005740908382914445,[3 5],0.005740908382914445,1,0.005740908382914445,True,4,5,0.8667154312133789,5.422796249389648,-0.16666666666666669,4.993935860119277,True
4,along_decision_boundary,78.98513260288199,0.12121475591898194,[2 7],0.12121475591898194,1,0.12121475591898194,85.23225814796005,0.1440013188164683,[2 7],0.1440013188164683,1,0.1440013188164683,True,5,6,2.0978822708129883,7.5256757736206055,-0.0,1.18798505779871,True
5,along_decision_boundary,64.24938842827939,0.1425493670966116,[0 1],0.1425493670966116,1,0.1425493670966116,70.74908657984265,0.03248443135578467,[0 1],0.03248443135578467,1,0.03248443135578467,False,6,8,0.764397144317627,8.317952394485474,-0.09999999999999995,0.22788197532836907,False
6,along_decision_boundary,88.90520000248657,0.03601395819796574,[2 4],0.03601395819796574,1,0.03601395819796574,79.52139045663573,0.007677499157441504,[2 4],0.007677499157441504,1,0.007677499157441504,False,7,11,1.05698561668396,9.445840835571289,-0.0,0.21318120922001765,False
7,along_decision_boundary,83.61696789015733,0.009417467241436259,[0 1],0.009417467241436259,1,0.009417467241436259,83.14194171182486,0.01770962449855825,[0 1],0.01770962449855825,1,0.01770962449855825,True,8,12,0.735659122467041,10.186471223831177,-0.07142857142857147,1.8805082135711633,True
8,along_decision_boundary,76.05507887050723,0.020884393751643505,[3 4],0.020884393751643505,1,0.020884393751643505,79.70834851062196,0.02153339651102147,[3 4],0.02153339651102147,1,0.02153339651102147,True,9,13,0.7609586715698242,10.95367956161499,-0.0,1.0310759683568451,True
9,along_decision_boundary,77.5994965720763,0.007578636944700939,[2 8],0.007578636944700939,1,0.007578636944700939,80.71309347023217,0.04448979225445384,[2 8],0.04448979225445384,1,0.04448979225445384,True,10,14,0.9031937122344971,11.866887092590332,-0.05555555555555561,5.870421367203975,True
10,along_decision_boundary,87.09923488636824,0.057634873521459545,[2 8],0.057634873521459545,1,0.057634873521459545,88.95892560631818,0.047333303162818224,[2 8],0.047333303162818224,1,0.047333303162818224,False,11,15,1.0251386165618896,12.9000825881958,-0.1999999999999999,0.8212615083677476,False
11,along_decision_boundary,68.97625738832718,0.011782399978388003,[2 8],0.011782399978388003,1,0.011782399978388003,81.29130217031087,0.004023114991357248,[2 8],0.004023114991357248,1,0.004023114991357248,False,12,16,0.8098678588867188,13.717106819152832,-0.045454545454545484,0.3414512322393308,False
12,along_decision_boundary,83.99333873900078,0.07419354917313101,[0 8],0.07419354917313101,1,0.07419354917313101,82.34302791900562,0.1459576320780551,[1 8],0.1459576320780551,1,0.1459576320780551,True,13,17,1.0036976337432861,14.726848125457764,-0.0,1.9672550202102106,True
13,along_decision_boundary,87.08964939186228,0.046468917016797825,[2 7],0.046468917016797825,1,0.046468917016797825,82.16588787281331,0.07475784334871137,[2 7],0.07475784334871137,1,0.07475784334871137,True,14,18,0.8230187892913818,15.557821989059448,-0.03846153846153841,1.608770940835301,True
14,along_decision_boundary,85.96360612909874,0.04534567357721552,[4 8],0.04534567357721552,1,0.04534567357721552,87.42492837304638,0.3569477509236095,[4 8],0.3569477509236095,1,0.3569477509236095,True,15,19,1.7004902362823486,17.265684127807617,-0.14285714285714293,7.871704680178401,True
15,along_decision_boundary,81.60298202201976,0.02603275865678642,[0 9],0.02603275865678642,1,0.02603275865678642,75.7975408952765,4.7984593664717026e-06,[1 9],4.7984593664717026e-06,1,4.7984593664717026e-06,False,16,20,0.9168744087219238,18.190787076950073,-0.2999999999999998,0.0001843238908996993,False
16,along_decision_boundary,79.00048149563932,0.0055243519330283155,[5 7],0.0055243519330283155,1,0.0055243519330283155,86.81655457224716,0.021240230073513854,[5 7],0.021240230073513854,1,0.021240230073513854,True,17,21,0.9623923301696777,19.160829544067383,-0.125,3.8448365221855942,True
17,along_decision_boundary,64.15301465500511,0.03003060795902446,[0 1],0.03003060795902446,1,0.03003060795902446,77.26762721077503,0.16842747179351708,[0 1],0.16842747179351708,1,0.16842747179351708,True,18,22,2.0181007385253906,21.18492889404297,-0.2647058823529413,5.608526874425236,True
18,along_decision_boundary,48.06465095116535,0.0044655480438832084,[2 7],0.0044655480438832084,1,0.0044655480438832084,52.59474799657928,0.15152223566746073,[2 7],0.15152223566746073,1,0.15152223566746073,True,19,23,1.2612366676330566,22.455116987228394,-0.4444444444444444,33.93138628863527,True
19,along_decision_boundary,81.85888459454473,0.1377635039335241,[3 6],0.1377635039335241,1,0.1377635039335241,70.91852007851436,0.1373569271322259,[3 6],0.1373569271322259,1,0.1373569271322259,False,20,24,2.0664029121398926,24.526524543762207,-0.6578947368421054,0.9970487335927924,False
20,along_decision_boundary,76.08557602324976,0.011059976689792249,[2 4],0.011059976689792249,1,0.011059976689792249,70.84708874697898,0.023912628876920985,[2 4],0.023912628876920985,1,0.023912628876920985,True,21,25,1.5260508060455322,26.060540437698364,-0.3999999999999998,2.1620867337804635,True
21,along_decision_boundary,71.15259103502383,0.08833143782653974,[0 8],0.08833143782653974,1,0.08833143782653974,65.19325870323658,0.17824107313438586,[1 8],0.17824107313438586,1,0.17824107313438586,True,22,26,1.5503745079040527,27.619904041290283,-0.5952380952380955,2.017866769976116,True
