,CHOOSE_DX,dxONAngle,dON1,cIDON1,dON_patch_1,nTON,dON,dxOFFAngle,dOFF1,cIDOFF1,dOFF_patch_1,nTOFF,dOFF,SUCCESS,nExp,dual_point_id,subpoint_time_seconds,total_execution_time,logp,dOFF/dON,Vote dOFF>dON
0,along_decision_boundary,57.43340973701527,0.015205509046832695,[2 7],0.015205509046832695,1,0.015205509046832695,58.465561291223686,0.10436436716594501,[2 7],0.10436436716594501,1,0.10436436716594501,True,1,1,1.290562391281128,2.498093605041504,0.0,6.8635891665648705,True
1,along_decision_boundary,82.19832691444432,0.12879789410017045,[3 7],0.12879789410017045,1,0.12879789410017045,84.14560362550185,0.06547343316481857,[3 7],0.06547343316481857,1,0.06547343316481857,False,2,2,2.545549154281616,5.186085224151611,-0.5,0.5083424198993323,False
2,along_decision_boundary,71.2789647797572,0.024628744893790494,[5 9],0.024628744893790494,1,0.024628744893790494,77.42740649711942,0.014464172875353376,[5 9],0.014464172875353376,1,0.014464172875353376,False,3,3,1.1119859218597412,6.375615119934082,-0.0,0.5872882657126448,False
3,along_decision_boundary,88.67471668049114,0.01081980114537474,[1 8],0.01081980114537474,1,0.01081980114537474,80.92913878362194,0.325795613694323,[0 8],0.325795613694323,1,0.325795613694323,True,4,4,1.6184468269348145,8.054842948913574,-0.16666666666666669,30.111053735363193,True
4,along_decision_boundary,73.62746110936897,0.29002258204219894,[3 7],0.29002258204219894,1,0.29002258204219894,83.34008274995932,0.5310692223862361,[3 7],0.5310692223862361,1,0.5310692223862361,True,5,5,2.4350967407226562,10.593412160873413,-0.0,1.831130592130803,True
5,along_decision_boundary,67.39452043073086,0.012943229682305447,[3 9],0.012943229682305447,1,0.012943229682305447,69.19329292768995,0.015163820074959422,[3 9],0.015163820074959422,1,0.015163820074959422,True,6,6,1.6714489459991455,12.305733442306519,-0.09999999999999995,1.171563855943136,True
6,along_decision_boundary,84.86104624139196,0.04963250376669549,[8 9],0.04963250376669549,1,0.04963250376669549,87.49826611859578,0.034057069006800146,[8 9],0.034057069006800146,1,0.034057069006800146,False,7,7,1.5941507816314697,14.00274920463562,-0.33333333333333337,0.6861847866247117,False
7,along_decision_boundary,86.23197698982388,0.027298399090717747,[3 5],0.027298399090717747,1,0.027298399090717747,85.6280577530285,0.3265742383829801,[3 5],0.3265742383829801,1,0.3265742383829801,True,8,9,1.3734710216522217,15.617876768112183,-0.07142857142857147,11.963127848549364,True
8,along_decision_boundary,74.55605891007323,0.030064014196691496,[5 6],0.030064014196691496,1,0.030064014196691496,85.26207315261787,0.0002942562849896695,[5 6],0.0002942562849896695,1,0.0002942562849896695,False,9,11,1.5064218044281006,17.401720762252808,-0.25,0.00978765786446615,False
9,along_decision_boundary,76.32123548417678,0.0832715917090406,[2 5],0.0832715917090406,1,0.0832715917090406,83.25641765852336,0.029729140288040648,[2 5],0.029729140288040648,1,0.029729140288040648,False,10,12,1.7100012302398682,19.182307243347168,-0.05555555555555561,0.35701419509209437,False
10,along_decision_boundary,77.06448474705876,0.00019497344959630388,[2 9],0.00019497344959630388,1,0.00019497344959630388,75.50919736302693,0.02906564351749257,[2 9],0.02906564351749257,1,0.02906564351749257,True,11,14,1.175492525100708,22.649815320968628,-0.0,149.07487956782586,True
11,along_decision_boundary,84.9816969157409,0.09101411128038601,[7 9],0.09101411128038601,1,0.09101411128038601,89.82744430340091,0.0755382028205792,[7 9],0.0755382028205792,1,0.0755382028205792,False,12,15,1.893749713897705,24.590190887451172,-0.045454545454545484,0.82996143958237,False
12,along_decision_boundary,72.9616359553803,0.026119266970436986,[3 7],0.026119266970436986,1,0.026119266970436986,84.39808079234746,0.03926193537884819,[3 7],0.03926193537884819,1,0.03926193537884819,True,13,16,1.248443603515625,25.911325931549072,-0.0,1.5031790678998262,True
13,along_decision_boundary,89.65686612467586,0.06078244996352733,[3 7],0.06078244996352733,1,0.06078244996352733,87.17803842825596,0.04080663126990269,[3 7],0.04080663126990269,1,0.04080663126990269,False,14,17,1.4229257106781006,27.39396834373474,-0.03846153846153841,0.6713554865654283,False
14,along_decision_boundary,86.87340395619324,0.007922792454125489,[3 4],0.007922792454125489,1,0.007922792454125489,89.96385326584976,0.02575742106687603,[3 4],0.02575742106687603,1,0.02575742106687603,True,15,18,1.3717126846313477,28.839669942855835,-0.0,3.251053364835254,True
15,along_decision_boundary,74.9997777222678,0.03016410255255549,[0 8],0.03016410255255549,1,0.03016410255255549,74.71855825866255,0.0360309753776911,[1 8],0.0360309753776911,1,0.0360309753776911,True,16,19,1.2363710403442383,30.189921617507935,-0.03333333333333332,1.194498504137945,True
16,along_decision_boundary,73.5889773635842,0.23787113906734997,[0 8],0.23787113906734997,1,0.23787113906734997,73.24528930564747,0.08532891211203052,[1 8],0.08532891211203052,1,0.08532891211203052,False,17,20,1.9943244457244873,32.236140966415405,-0.125,0.35871906296236633,False
17,along_decision_boundary,76.3024526029187,0.004711854049672728,[0 2],0.004711854049672728,1,0.004711854049672728,83.91129681593809,0.03309210404777212,[1 2],0.03309210404777212,1,0.03309210404777212,True,18,22,1.2372002601623535,35.66415214538574,-0.029411764705882366,7.0231598217840805,True
18,along_decision_boundary,89.90176730074069,0.14068446565128484,[2 3],0.14068446565128484,1,0.14068446565128484,87.38421405174962,0.1162697576470316,[2 3],0.1162697576470316,1,0.1162697576470316,False,19,24,2.346181631088257,38.20887780189514,-0.11111111111111122,0.8264576839295813,False
19,along_decision_boundary,69.74683324855323,7.447808322666807e-06,[0 8],7.447808322666807e-06,1,7.447808322666807e-06,87.3139717002762,0.03223619460222494,[1 8],0.03223619460222494,1,0.03223619460222494,True,20,25,1.114328384399414,39.42479991912842,-0.026315789473684265,4328.279301189407,True
20,along_decision_boundary,80.70015289340274,0.011300352766722744,[4 6],0.011300352766722744,1,0.011300352766722744,69.27092892043873,0.07314957517441907,[4 6],0.07314957517441907,1,0.07314957517441907,True,21,26,2.234067440032959,41.71788740158081,-0.09999999999999995,6.473211649624761,True
